page,text,font_name,font_size,style,color_rgb,color_hex,bbox
2,Dr. Surajit Sarkar ,"Verdana Bold,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 209.25021362304688, 214.7763214111328, 221.3217315673828)"
2,Department of Genetics  ,"Verdana Bold,Bold",9,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 221.25498962402344, 238.80799865722656, 232.16299438476562)"
2,"Delhi University, South Campus ",Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 232.1749725341797, 267.2180480957031, 243.08297729492188)"
2,New Delhi-110 021  ,Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 243.24497985839844, 206.13800048828125, 254.15298461914062)"
2,"Tel. Office: 24112503, 24111955/Extn7331 and 24119810  ",Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 254.2849578857422, 386.0379943847656, 265.1929626464844)"
2,Resident Tutor ,"Verdana Bold,Bold",11.04,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 291.2347412109375, 207.58567810058594, 304.615234375)"
2,Mr. Chander Mohan ,"Verdana Bold,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 311.2801818847656, 224.97633361816406, 323.3516845703125)"
2,Department of Business Economics  ,"Verdana Bold,Bold",9,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 324.3649597167969, 296.5480041503906, 335.2729797363281)"
2,"Delhi University, South Campus ",Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 335.40496826171875, 267.2180480957031, 346.31298828125)"
2,New Delhi-110 021  ,Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 345.3649597167969, 206.13800048828125, 356.2729797363281)"
2,"Tel. Office: 24114347, 24112503, Extn. 7342. ",Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 357.3649597167969, 326.1579895019531, 368.2729797363281)"
2,OFFICE STAFF ,"Verdana Bold,Bold",11.04,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 395.0347900390625, 203.38568115234375, 408.4152526855469)"
2,Mr. R. S. Bist ,"Verdana Bold,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 416.6601867675781, 188.01632690429688, 428.731689453125)"
2,"Tel. Office: 24114347, 24112503 Ext. 7352  ",Verdana,9,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 440.66497802734375, 317.0379943847656, 451.572998046875)"
2,Hostel Reception ,"Verdana Bold,Bold",11.04,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 475.33477783203125, 221.0256805419922, 488.71527099609375)"
2,Ext: 7355 ,"Berlin Sans FB Demi,Bold",12,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 500.5419616699219, 162.5, 514.0899658203125)"
2,Office Hours: 9:30 A.M. to 5:30 P.M.  ,"Verdana,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 533.66015625, 320.7563171386719, 545.731689453125)"
2,*To be used in case of emergency only.  ,Verdana,10.56,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 560.4171752929688, 330.547119140625, 573.2158813476562)"
2,E-mail address: aravali@south.du.ac.in ,Verdana,10.56,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 589.84716796875, 324.30712890625, 602.6458740234375)"
3,3,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(528.5999755859375, 757.3199462890625, 536.6150512695312, 768.3599853515625)"
3,Contents  ,"Verdana Bold,Bold",12,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 80.1199951171875, 180.91400146484375, 94.66399383544922)"
3,1.0.   About the Hostel,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 110.00477600097656, 243.33795166015625, 123.38525390625)"
3, ..................................................... ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(243.64999389648438, 110.00477600097656, 459.3860778808594, 123.38525390625)"
3,4,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(456.94000244140625, 110.00477600097656, 468.2288513183594, 123.38525390625)"
3,2.0.   Admission to the Hostel,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 136.64479064941406, 283.59027099609375, 150.0252685546875)"
3, ........................................... ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(283.9700012207031, 136.64479064941406, 459.3860778808594, 150.0252685546875)"
3,4,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(455.9800109863281, 136.64479064941406, 467.2688293457031, 150.0252685546875)"
3,3.0. ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 163.52479553222656, 139.34886169433594, 176.9052734375)"
3,Readmission………………………………………………………………....6 ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 163.52479553222656, 473.38885498046875, 176.9052734375)"
3,4.0.   Cancellation of Admission………………………………………………6 ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 190.16481018066406, 474.3488464355469, 203.5452880859375)"
3,5.0.   Distribution of Seats,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 216.9247589111328, 264.65924072265625, 230.30523681640625)"
3, ................................................ ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(265.010009765625, 216.9247589111328, 459.3860778808594, 230.30523681640625)"
3,7,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(457.6600036621094, 216.9247589111328, 468.9488525390625, 230.30523681640625)"
3,6.0.   Accommodation,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 243.7147979736328, 238.85044860839844, 257.09527587890625)"
3, ...................................................... ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(239.08999633789062, 243.7147979736328, 459.3860778808594, 257.09527587890625)"
3,7,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(456.82000732421875, 243.7147979736328, 468.1088562011719, 257.09527587890625)"
3,7.0.   Rules of Residence,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 270.47479248046875, 255.12535095214844, 283.85528564453125)"
3, .................................................. ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(255.41000366210938, 270.47479248046875, 459.3860778808594, 283.85528564453125)"
3,7,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(456.4599914550781, 270.47479248046875, 467.74884033203125, 283.85528564453125)"
3,8.0. ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 297.2347412109375, 139.34886169433594, 310.615234375)"
3,Vacating Rooms…………………………………………………………….9 ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 297.2347412109375, 471.7088317871094, 310.615234375)"
3,9.0. ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 323.874755859375, 139.34886169433594, 337.2552490234375)"
3,Facility………………………………………………………………………….10 ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 323.874755859375, 473.50885009765625, 337.2552490234375)"
3,10.0. Guest…………………………………………………………………………….10 ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 350.634765625, 474.3488464355469, 364.0152587890625)"
3,11.0. Hostel Fees…………………………………………………………………….11 ,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 377.394775390625, 478.9088439941406, 390.7752685546875)"
3,12.0. Electricity,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 404.1748046875, 202.43167114257812, 417.5552673339844)"
3, .............................................................. ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(202.72999572753906, 404.1748046875, 455.42608642578125, 417.5552673339844)"
3,13,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(454.6600036621094, 404.1748046875, 473.1488342285156, 417.5552673339844)"
3,13.0. Dining Hall,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 430.93475341796875, 208.892333984375, 444.31524658203125)"
3, .............................................................. ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(209.2100067138672, 430.93475341796875, 459.3860778808594, 444.31524658203125)"
3,13,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(456.70001220703125, 430.93475341796875, 475.1888427734375, 444.31524658203125)"
3,14.0. Hostel Association,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 457.57476806640625, 250.7183837890625, 470.95526123046875)"
3, ................................................... ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(251.08999633789062, 457.57476806640625, 459.3860778808594, 470.95526123046875)"
3,14,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(457.05999755859375, 457.57476806640625, 475.548828125, 470.95526123046875)"
3,15.0. Maintenance of Lawn and Cleanliness,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 484.33477783203125, 361.0167236328125, 497.71527099609375)"
3, ...................... ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(361.510009765625, 484.33477783203125, 455.42608642578125, 497.71527099609375)"
3,14,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(455.260009765625, 484.33477783203125, 473.74884033203125, 497.71527099609375)"
3,16.0. Discipline,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 511.0947265625, 200.90953063964844, 524.4752197265625)"
3, ................................................................ ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(201.1699981689453, 511.0947265625, 459.3860778808594, 524.4752197265625)"
3,14,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(456.94000244140625, 511.0947265625, 475.4288330078125, 524.4752197265625)"
3,17.0. General Instructions,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 537.854736328125, 263.3851623535156, 551.2352294921875)"
3, ................................................ ,Verdana,11.04,regular,"(0, 0, 0)",#000000,"(263.69000244140625, 537.854736328125, 459.3860778808594, 551.2352294921875)"
3,20,Verdana,11.16,regular,"(0, 0, 0)",#000000,"(457.29998779296875, 537.854736328125, 475.7888488769531, 551.2352294921875)"
4,4,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(528.5999755859375, 757.3199462890625, 536.6150512695312, 768.3599853515625)"
4,1.0.    ABOUT THE HOSTEL  ,"Verdana Bold,Bold",9.96,bold,"(255, 0, 255)",#FF00FF,"(108.0199966430664, 116.61019897460938, 263.01629638671875, 128.6817169189453)"
4,Aravali Post Graduate Hostel for Men was established in 2005 by University of  ,Verdana,10.08,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 140.73019409179688, 539.3893432617188, 152.8017120361328)"
4,"Delhi, South Campus to provide accommodation facilities for the Research  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 152.85018920898438, 539.1859130859375, 164.9217071533203)"
4,"scholars and Post Graduate students of University of Delhi, South Campus. The  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 164.97018432617188, 539.305908203125, 177.0417022705078)"
4,hostel provides single room accommodation and other facilities for students  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 177.09017944335938, 539.1859130859375, 189.1616973876953)"
4,"registered for Ph.D., M. Phil. And Post Graduate courses at South Campus. The  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 189.33016967773438, 539.305908203125, 201.4016876220703)"
4,internal administration and other discipline of the Hostel are under the overall  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 201.45016479492188, 539.1859130859375, 213.5216827392578)"
4,supervision of the Provost.  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 213.57015991210938, 254.1159210205078, 225.6416778564453)"
4,2.0.    ADMISSION TO THE HOSTEL  ,"Verdana Bold,Bold",9.96,bold,"(255, 0, 255)",#FF00FF,"(112.58000183105469, 237.57015991210938, 313.79632568359375, 249.6416778564453)"
4,"Application for admission to the Hostel should be made on the prescribed form,  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 262.6802062988281, 539.4259033203125, 274.751708984375)"
4,"which can be downloaded from University of Delhi, South Campus website  ",Verdana,10.19,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 274.8002014160156, 539.5927734375, 286.8717041015625)"
4,http://south.du.ac.in or http://www.du.ac.in. Forms are also available from the  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 286.9201965332031, 539.305908203125, 298.99169921875)"
4,Hostel Office. The application form duly filled in along with a bank draft of ,Verdana,10.08,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 299.1601867675781, 512.406494140625, 311.231689453125)"
4,Rs.  ,"Verdana,Bold",10.07,bold,"(0, 0, 0)",#000000,"(514.1799926757812, 299.1601867675781, 539.2788696289062, 311.231689453125)"
4,150/-,"Verdana,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 311.2801818847656, 145.44081115722656, 323.3516845703125)"
4," (Rupees one hundred and fifty only) in favour of Provost, Aravali P. G. Men’s Hostel, ","Verdana,Bold",9.07,bold,"(0, 0, 0)",#000000,"(145.4600067138672, 311.2801818847656, 534.7551879882812, 323.3516845703125)"
4,payable ,"Verdana,Bold",9.07,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 323.4001770019531, 149.72161865234375, 335.4716796875)"
4,at ,"Verdana,Bold",9.07,bold,"(0, 0, 0)",#000000,"(159.96986389160156, 323.4001770019531, 171.4412841796875, 335.4716796875)"
4,Delh,"Verdana,Bold",9.07,bold,"(0, 0, 0)",#000000,"(181.80523681640625, 323.4001770019531, 202.0950927734375, 335.4716796875)"
4,i ,Verdana,9.09,regular,"(0, 0, 0)",#000000,"(201.77000427246094, 323.4001770019531, 206.6116180419922, 335.4716796875)"
4,has ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(216.88999938964844, 323.4001770019531, 236.94944763183594, 335.4716796875)"
4,to ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(247.108642578125, 323.4001770019531, 259.8475036621094, 335.4716796875)"
4,be ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(270.0067138671875, 323.4001770019531, 285.07373046875, 335.4716796875)"
4,submitted ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(295.3623962402344, 323.4001770019531, 346.009033203125, 335.4716796875)"
4,to ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(356.1682434082031, 323.4001770019531, 368.9071044921875, 335.4716796875)"
4,the ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(379.0663146972656, 323.4001770019531, 397.80108642578125, 335.4716796875)"
4,Hostel ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(408.0897521972656, 323.4001770019531, 440.98760986328125, 335.4716796875)"
4,Office ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(451.1468200683594, 323.4001770019531, 481.2857666015625, 335.4716796875)"
4,by ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(491.4449768066406, 323.4001770019531, 506.34515380859375, 335.4716796875)"
4,the  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(516.5043334960938, 323.4001770019531, 538.9459228515625, 335.4716796875)"
4,date notified for the purpose on the Hostel Notice Board. The admissions will be  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 335.5201721191406, 539.1859130859375, 347.5916748046875)"
4,made as per rules approved by the Managing Committee of the Hostel. These  ,Verdana,10.08,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 347.76019287109375, 539.5093383789062, 359.8316955566406)"
4,rules will be applicable to all the residents and shall be binding for all concerned.  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 359.88018798828125, 539.305908203125, 371.9516906738281)"
4,Hostel admission will be based strictly on the merit list of students admitted to a  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 372.00018310546875, 539.305908203125, 384.0716857910156)"
4,"given course, as provided by respective Departments. The Provost is the final  ",Verdana,10.08,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 384.12017822265625, 539.5093383789062, 396.1916809082031)"
4,authority for admission to the hostel. Applicants should read this information  ,Verdana,10.08,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 396.3601989746094, 539.6293334960938, 408.43170166015625)"
4,bulletin carefully before applying.  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 408.50018310546875, 287.9559326171875, 420.5716857910156)"
4,2.1.    Eligibility for Admission  ,"Verdana Bold,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 432.50018310546875, 287.8563232421875, 444.5716857910156)"
4,i.  The applicant should be a full-time bonafide Ph. D. or post-graduate  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(130.5800018310547, 456.50018310546875, 507.8459167480469, 468.5716857910156)"
4,"student of the University of Delhi, South Campus.  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(150.02000427246094, 468.50018310546875, 408.0959167480469, 480.5716857910156)"
4,ii. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(128.66000366210938, 493.7001953125, 141.28591918945312, 505.7716979980469)"
4,Only 2nd year students of the approved departments of South Campus (i.e. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(150.02000427246094, 493.7001953125, 537.17529296875, 505.7716979980469)"
4,"3rd semester: M.A./M.Sc./MBA/MFC/MBE, M.Tech.) are eligible to apply for ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(150.02000427246094, 505.2201843261719, 537.1848754882812, 517.2916870117188)"
4,the admission in Aravali Hostel. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(150.02000427246094, 516.6201782226562, 312.81591796875, 528.6917114257812)"
4,iii. Hostel admission will be based strictly on merit list of students admitted ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(130.5800018310547, 544.2201538085938, 517.4459228515625, 556.2916870117188)"
4,"to a given course, as approved by the respective department. ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(150.02000427246094, 556.3401489257812, 468.36590576171875, 568.4116821289062)"
4,iv.. He should not be enrolled on a part-time or in an evening course. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(130.5800018310547, 580.6101684570312, 487.805908203125, 592.6817016601562)"
4,v.   His parents should not be residing in National Capital Territory. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(128.66000366210938, 604.9701538085938, 474.36590576171875, 617.0416870117188)"
4,"However, if seats remain vacant, local students may be considered for ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(151.5800018310547, 616.9701538085938, 534.7311401367188, 629.0416870117188)"
4,hostel accommodation for a period ranging from six months to one ,Verdana,10.08,regular,"(0, 0, 0)",#000000,"(151.5800018310547, 629.0901489257812, 534.9380493164062, 641.1616821289062)"
4,academic session.  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(151.5800018310547, 641.0901489257812, 249.55592346191406, 653.1616821289062)"
4,"vi.  He should not be employed anywhere on full-time, part-time, ad-hoc or  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(126.13999938964844, 665.0901489257812, 539.305908203125, 677.1616821289062)"
4,"temporary basis. However, temporary or ad-hoc lecturers of University of  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 677.3301391601562, 539.1859130859375, 689.4016723632812)"
4,Delhi or its Colleges may be allowed to stay so long as they are bona-fide  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 689.5701293945312, 539.1859130859375, 701.6416625976562)"
4,"research students (only during the first registration, i.e., first five years of  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 701.8101196289062, 539.1859130859375, 713.8816528320312)"
4,the Ph.D. programme).  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 714.0501708984375, 272.9559326171875, 726.1217041015625)"
4,vii.  He should not have availed of Delhi University/College hostel facility for a  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(126.13999938964844, 738.0701293945312, 539.1859130859375, 750.1416625976562)"
4,course of the same level earlier. No student can avail of the hostel seat  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 750.1901245117188, 539.1859130859375, 762.2616577148438)"
4,"twice on the basis of a course/degree of the same level. In this context,  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 762.43017578125, 539.305908203125, 774.501708984375)"
4,"for the purpose of admission to the hostel, the full-time courses like  ",Verdana,10.19,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 774.5501708984375, 539.4727783203125, 786.6217041015625)"
4,"M.B.A., M.F.C., M.B.E., LL.B, B. Lib, B. Ed., and integrated M.A. courses  ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 786.670166015625, 539.305908203125, 798.74169921875)"
5,5,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(528.5999755859375, 757.3199462890625, 536.6150512695312, 768.3599853515625)"
5,conducted by a  University  department shall  be  treated  at  par  with  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 71.11019897460938, 539.06591796875, 83.18171691894531)"
5,M.A./M. Sc. courses.  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 83.25021362304688, 259.39593505859375, 95.32173156738281)"
5,viii. He should not have stayed for six or more years of stay in any other post- ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(126.13999938964844, 107.25021362304688, 535.4659423828125, 119.32173156738281)"
5,graduate hostel(s) of the University/college(s).  ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(148.5800018310547, 120.33016967773438, 392.7359313964844, 132.4016876220703)"
5,ix. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 142.05020141601562, 128.56591796875, 154.12171936035156)"
5,He should have passed the examination of the last course attended. A ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(144.13999938964844, 142.05020141601562, 508.4459228515625, 154.12171936035156)"
5,certificate should be produced to this respect from the concerned Head of ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(144.13999938964844, 154.05020141601562, 526.56591796875, 166.12171936035156)"
5,the Department. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(144.13999938964844, 166.41018676757812, 232.63592529296875, 178.48170471191406)"
5,x. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 191.85018920898438, 125.68592071533203, 203.9217071533203)"
5,Admission shall not be granted to a student against whom disciplinary ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(144.13999938964844, 191.85018920898438, 508.56591796875, 203.9217071533203)"
5,action had been taken by a department /college/hostel of the University of ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(144.13999938964844, 203.85018920898438, 524.6459350585938, 215.9217071533203)"
5,Delhi. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(144.13999938964844, 216.21017456054688, 177.40591430664062, 228.2816925048828)"
5,xi. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 228.93020629882812, 128.6859130859375, 241.00172424316406)"
5,Suppression of information or giving wrong information pertaining to any ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 228.93020629882812, 519.0059204101562, 241.00172424316406)"
5,of these eligibility criteria would make the defaulting student liable for ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 241.08016967773438, 507.6059265136719, 253.1516876220703)"
5,disciplinary action as may be deemed fit by the hostel administration. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 253.32015991210938, 505.325927734375, 265.39166259765625)"
5,xii. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 277.5602111816406, 131.325927734375, 289.6317138671875)"
5,"During the period of stay, if he fails to fulfill any of these conditions, he ",Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 277.5602111816406, 514.2059326171875, 289.6317138671875)"
5,will have to vacate the hostel immediately. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 289.8002014160156, 367.4159240722656, 301.8717041015625)"
5,xiii. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(112.58000183105469, 314.0401916503906, 134.08592224121094, 326.1116943359375)"
5,The applicant should neither be a convict nor any criminal cases be ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 314.0401916503906, 482.2859191894531, 326.1116943359375)"
5,pending against him. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 326.2801818847656, 254.47592163085938, 338.3516845703125)"
5,2.2.    Duration of Stay ,"Verdana Bold,Bold",9.96,bold,"(0, 0, 0)",#000000,"(112.58000183105469, 362.76019287109375, 245.37632751464844, 374.8316955566406)"
5,A student shall be eligible to stay in the hostel for the duration of his course as per the ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 387.12017822265625, 536.687744140625, 399.1916809082031)"
5,details given below: ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 398.5201721191406, 178.2459259033203, 410.5916748046875)"
5,i. ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(114.62000274658203, 422.7801818847656, 124.60591888427734, 434.8516845703125)"
5,Ph. D.: 5 years (students re-registered in Ph. D. after the expiry of ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 422.7801818847656, 484.4459228515625, 434.8516845703125)"
5,first 5 years of enrolment in Ph.  D will not be eligible for ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 435.0201721191406, 439.325927734375, 447.0916748046875)"
5,admission to the hostel.) ,Verdana,9.96,regular,"(0, 0, 0)",#000000,"(142.94000244140625, 447.14019775390625, 274.51593017578125, 459.2117004394531)"
